index,text,label,target
765,"NOPE. Leni is ABSOLUTELY NOT a better option, I rather take my chance with Bongbong Marcos. Leni is INCOMPETENT, supports leftists/ communists, AGAINST NTF-ELCAC, against War on Drugs and she's going to send our soldiers to go to war with China.",0,leni
5,use your voice and your vote on May 9  #TheFutureIsFemale #PHVote #WeDecide,1,leni
875,"Well, careful kase @lenirobredo, the internet can detect your inconsistencies kase. #Halalan2022 #NoToLeniKiko2022 #NoToRobredoPangilinan2022 #BBMSARA2022 #BBMIsMyPresident2022",0,leni
866,"The whole campaign isa lang ang sinasabi ko, #NoToMarcos and #NeverAgain. I was never for Leni though, not because she's not good but because I do not trust the ppl around her.  But the more I read, the more I learned. #LeniRobredoForPresident  #SwitchToLeni  #SwitchedToLeni",0,leni
972,"@Heroesdel1896 @anathemacrapola Yup! A lot of people are acknowledging the fact that it's the pinklawan toxic culture of cancelling and bashing that drove them to choose UNITEAM. So yeah, many many thanks to them! ",0,leni
254,"Happy birthday to our VP @lenirobredo, soon to be President of the Republic of the Philippines.   #IpanloNa10ToParaSaLahat #LeniLiwanagSaDilim  #AngatBuhayLahat  #LeniKiko2022",1,leni
137,iloveyou @lenirobredo! #AbanteBabae #LetLeniLead,1,leni
410,Madam Leni is the only one who got that superstar glow to be the 17th president of the PH  #IpanloNa10To #LetLeniLead #AngatBuhayLahat  #KulayRosasAngBukas,1,leni
931,@villarpeter17 @cnnphilippines So why not make the useless leni robredo resign?,0,leni
147,About VP Leni Robredo and Senator Kiko Pangilinan !   #LeniKiko2022 #AngatBuhayLahat #LetLeniLead2022 #KulayRosasAngBukas #ENGENEsForLeniKiko #EngenesForLeni,1,leni
91,"Leni Robredo, first of her name, mother of PH, protector of the WPS, keeper of water, earth, and sea. Charot. #AbanteBabae #LetLeniKikoLead2022",1,leni
984,"@jhoey131 @jon_canete @bongbongmarcos I thought toxic lang ang mga pinklawans but boy, was I wrong. Mas malala pa pala. You and your kind are showing these symptoms. Nakakakilabot na kayong mga Pinklawan.",0,leni
332,10 Reasons To Vote For Leni: A Thread  #LetLeniLead #AngatBuhayLahat,1,leni
748,Leni failed to capture the hearts of the Filipino masses and she will never will. #BBMSARA2022,0,leni
27,"my mom asked me who's senatorial bets so that she'll vote for me and my siblings  from bbm to leni, thank you lord!  #AngatBuhayLahat #Kakampink""",1,leni
53,"thank u so much Isko for that press conference, you've just made some of my twitter friends who wants to vote for you switch to VP Leni  #KulayRosasAngBukas #AngatBuhayLahat",1,leni
949,Important talks to about the oppositions/dilawans/pinklawans/liberal parties and Oligarchs! tune in! #Halalan2022,0,leni
194,All my former schools from elementary to high school to university are all supporting @lenirobredo for her presidential bid. I have never been prouder. #ILOILOisPink #LeniLiwanagSaDilim #LeniKiko2022 #AngatBuhayLahat #KulayRosasAngBukas,1,leni
824,Recall Leni Robredo's treasonous 2017 video address to the UN Commission on Narcotic Drugs   Filipinos should not forget how their own “vice president” slandered their country and their government before this UN body. #NoToLeniKiko2022 #Halalan2022,0,leni
711,"Leni Robredo is like an empty firetruck. She rushes so she could be first at the scene and does nothing but assess the raging fire and takes pictures, with a promise to be back later with a tankful of water. #LetLeniLeave"",en,#LetLeniLeave,,",0,leni
94,It's Leni-Sara for me! #abantebabae,1,leni
359,"A book once said, and I only think of one presidentiable who has this platform @lenirobredo  #AngatBuhayLahat #KayLeniNaTayo #KulayRosasAngBukas",1,leni
147,"Don't bash me, still rooting for VP Leni I just like the color. #beatsstudiobuds #beats #letlenilead #AngatBuhayLahat",1,leni
696,Hey Bam Aquino tama na ha! Sumusobra ka na. Surely there are other ways to promote vp leni. But not like this. Not like this!  Tapusin na ang trapo at lumang politika ni vp leni &amp; her most corrupt senatorial lineup.  #BBMSARA2022 #Duterte #OFW #PRRD #Pinoy #Filipino #Philippines,0,leni
782,@tim_cook Remember Yolanda typhoon?..if u gave it to Leni robredo your donations will become a waste like this.. 93% of Filipinos trust our president Duterte.. only 3% of Leni robredo because she's a waste..all that 3% are here in teeter to spread fake news on our country..,0,leni
294,"leni can steal your heart, but she will never steal your taxes  #LeniLiwanagSaDilim #10RobredoForPresident #AngatBuhayLahat",1,leni
784,Poor Leni Robredo...the first LOSER.,0,leni
429,I am using my birthday wish. Please Lord. I won't ask for anything else for myself this year. Just let Leni Robredo win for President.,1,leni
952,"In May, let us make sure that Leni Robredo with her pinklawans will be flushed directly in the toilet. Let us cancel them forever!",0,leni
105,THE NEXT PRESIDENT OF THE REPUBLIC OF THE PHILIPPINES LENI ROBREDO!!! SALUTE!!! LENI KIKO ONLY TROPANG ANGAT #IpanaloNa10To #10RobredoPresident #IbobotoKoSiLeni #IbobotoKoSiLeniKiko  #PinkPeoplePower #LiwanagSaDilim  #AngatBuhayLahat #KulayRosasAngBukas  #LeniKiko2022,1,leni
997,@villarpeter17 @cnnphilippines So why not make the useless leni robredo resign?,0,leni
817,Please watch!!! Do not vote for Leni…   but vote for the PH🇵🇭  Just using these hashtags para makareach sa kabila :)    #BBM #BBMSaraUNITEAM #BBMIsMyPresident2022 #SaraAll #BBMSARA2022 #bongbongmarcos #BongbongForPresident #saraduterte,0,leni
39,"Be a hero, vote for #LeniKiko! #IpanaloNa10ParaSaLahat #TropangAngat #AngatBuhayLahat #PHVote #Halalan2022 #Eleksyon2022",1,leni
833,@KrisAquinoWORLD Aquinos are making the Filipinos poorer. Never again!!! #BBMSARA2022 #NoToLeniKiko2022 #NoMoreDilawan,0,leni
25,THINKING VOTERS WILL ALWAYS VOTE FOR LENI ROBREDO AND KIKO PANGILINAN. #AngatBuhayLahat #MarcosMagnanakaw,1,leni
675,@NationPinoy @iamkarendavila dont dare make a tour house of this poor man from Davao city.. It will expose the luxury living of leni robredo and the karen hypocrisy in promoting robredo to win and become president in 2022..,0,leni
760,It is even scarier if Leni Robredo wins the election. What does she even know about political strategy in terms of avoiding or submitting to war? Damn.,0,leni
284,My 2 years old daughter is solid LeniKiko #IpanloNa10ToParaSaLahat  #ZambalesIsPink  #AngatBuhayLahat  #LeniLiwanagSaDilim,1,leni
142, Leni is going to win. Won’t delete. Feel free to go back to this post,1,leni
125,What I'm doing is nothing in comparison to what she's done already. You're such an inspiration madame @lenirobredo Ilalaban ko po kayo!!! Laban Pilipinas!  #AbanteBabae  #DapatSiLeni,1,leni
92,"You have inspired the best in the Filipino, VP @lenirobredo. You have been an impeccable role model so I'm sure our #Kakampinks won't let you down.  #TaraNaKayLeni #KayLeniNaTayo #LeniKikoAllTheWay #IpanaloNa10to #GobyernongTapat #AngatBuhayLahat #LeniKiko2022 #10RobredoPresident",1,leni
21,"“Our idol wants world domination. This cannot be achieved by SB19 and fans alone,” Dimacali said. “We need a government that will also give their full support to achieve this.”  PPOP Stans for Leni-Kiko featured on @VICE!",1,leni
844,"EDSA was the biggest mistake that happned in our hstory. The scheming and conniving of Mrs  Aquino and her cronies was so appalling that it toppled the govt and installed her as a puppet. 30 yrs later, their treason is eventually revealed, and Ferdinand Marcos will be vindicated.",0,leni
293,"convinced one of my project managers to vote for pink, he was a previous BBM then turned ISKO then turned PING and now LENI.   #10RobredoForPresident  #AngatBuhayLahat",1,leni
22,For years I've been observing our politics and never once was I moved to tears. This election is all on a different level. Hilak here and there for me. @lenirobredo thanks for bringing us hope. Daogon nato ni ma'am!   #CEBOOM  #AngatBuhayLahat,1,leni
820,Hypocrites. Just like their mom.  #NoToLeniKiko2022  #LeniTangaSaLahat  #BBMIsMyPresident2022  #BBMSaraUNITEAM,0,leni
182,It's a wonderful experience to participate in the movement for good governance~ THANK YOU KPOP STANS FOR LENI FOR THIS EVENT!  #KFiesta @KPOPSTANS4LENI #ATINY #ORBIT #ATEEZ #LOONA #LeniKikoAllTheWay2022 #KulayRosasAngBukas #AngatBuhayLahat,1,leni
290,Leni will win this election. This is not a prediction. It's a SPOILER. #AngatBuhayLahat,1,leni
655,@filipinosg @iampinglacson @lenirobredo Yes indeed leni robredo is incompetent. Puro pa epal lng,0,leni
22,It would be such a shame if you are a woman and you think that women aren’t capable of leading.  #AbanteBabae #LeniRobredo #LeniLiwanagSaDilim  #LeniForPresident2022  #LeniKikoAllTheWay2022,1,leni
1,the most qualified for the job is a woman #DapatSiLeni #LetLeniLead #AbanteBabae,1,leni
93,"Dear women and girls, remember: You are capable of a lot of things–just like this brave and brilliant legal icon of a woman! #AbanteBabae!",1,leni
2,Happy birthday to our next president VP @lenirobredo! Looking forward to the next six years with you leading us. #LetLeniLead2022 #KulayRosasAngBukas #AngatBuhayLahat #IpanaloNa10To,1,leni
73,"Everyone needs to watch this video. I have the same sentiment. I'm voting for the Philippines, especially for the youth, which is why I'm voting for VP Leni Robredo and Sen. Kiko Pangilinan.  #10RobredoForPresident #7KikoPangilinanVicePresident #AngatBuhayLahat #LeniKiko2022",1,leni
659,"@marvinplofino @SpecOpsAirForce @lenirobredo You kakampwet are desperate to explain and defend everything, even if it will cost the lives of others. Let me remind you that the Majority of the Filipinos are awake.",0,leni
388,"Lock and load Leni Kiko, let’s go!!  Waaaaaa salamat, Miggy!! #LeniKiko2022 #LeniKikoAllTheWay #TRoPa2022 #AngatBuhayLahat",1,leni
100,"If you don’t think the hate that Leni is getting for taking her heels off is a gender issue, then you’re too gender insensitive, probably a male chauvinist, or simply a victim of a patriarchal society. I’m sorry for you, but you need to see better.  #AbanteBabae",1,leni
640,"I Don't have any problem against with leni robredo the thing is i just don't like her the way she is,it's a natural thing..simple as that.#BBMIsMyPresident2022 #sara",0,leni
9,Happy birthday to our VP @lenirobredo. I hope and pray that our God will grant your prayers. We wish you good health and safety always. May the Lord give you the Presidency as a late birthday gift.  #LetLeniLead2022  #LeniForPresident2022   #AngatBuhayLahat  #HBDPresidentLeni,1,leni
881,@edupunay It doesn't matter because our decision is final....we won't vote any of the kakampink bets.  #BBMSARA2022  #UNITEAM  #NoToLeniKiko2022  #NoToCPPNPANDF #NoToKABAGPartyLists,0,leni
780,"No depth. Leni Robredo’s eyes and facial expressions in all her interviews always reveal her brainlessness, proven with all nonsense / incoherent words that come out from her mouth.",0,leni
24,Use your voice and your vote on May 9  #TheFutureIsFemale #PHVote #WeDecide,1,leni
74,What that presscon proved: Men fear strong women. #AbanteBabae,1,leni
950,"This is the brand of democracy that we can expect from a Liberal Party-led administration. True democracy? I think not. It’s the absolute dictatorship, if I may say so. #pinklawan #Halalan2022 #NeverAgain",0,leni
852, I'm proud of you Barbie!!!   Sen. Ping Lacson would've gotten my vote had BBM not run.   I'll vote anyone who doesn't support &amp; cuddle NPA &amp; its partylist banner. &amp; anyone who has strong convictions that doesn't work without strings. Basta di puppet. Okay lang. Anyone but Leni.,0,leni
797,@CMagcale09 @UrineBlonde1000 @TheCelton @bongbongmarcos How could you say that bongbong marcos lied about his education when there are real records of his studies and was acknowledged by Wharton and Oxford? Leni Robredo distributing donations doesnt mean shes qualified to be president. anyone can do that mygosh the bar is so low,0,leni
613,"The memo is confusing. It ahould be worded both in Filipino and in English if you are contesting that this tweet is misleading. We want to correct Comelec memo that might cause confusion to Marcos supporters. We do not want 1 vote to be wasted, tampered, or transferred to lenlen",0,leni
631,"Vincentiments' Kape Chronicles is brilliant! Len-len's decisions, statements, and principles are indeed unclear. Bitter, malabo, at walang paninindigan. She can't provide us with a nice, hot, and well-mixed cup of coffee. #LUTANGLenLen",0,leni
867,Do not engage with a kakampink or pinklawan until you finish voting on the day of the election. LALASUNIN LANG NILA ANG UTAK NIYO!  #BBMSaraUNITEAM,0,leni
923,@wreckitjep Just pray.... pinklawan will never win the presidency... never never never.. mananalo ka lang pag mandaya ka,0,leni
620,WHY I WILL NOT VOTE FOR LENI?  LET ME EDUCATE YOU.  #Halenlen2022 #KayLeniPatayTayo  #KayLeniTalo  #BBMIsMyPresident2022  #BBMSARA2022  #BBMSaraUNITEAM  #UNiTeamBBMSARA  #UNITEAM,0,leni
304,let’s make her (and kiko) number one  #AngatBuhayLahat #LeniKiko2022 #LiwanagSaDilim,1,leni
104,I'm proud of you during the debate! You nailed it. The presidency is indeed your destiny.  #AbanteBabae  #GobyernongTapatAngatBuhayLahat  #LetLeniLead,1,leni
129,"Like a butterfly, Leni Robredo represents transformation and hope. Her leadership will inspire all of us to spread our wings and fly, dahil sa Gobyernong Tapat, ANGAT ang buhay ng lahat!  #KulayRosasAngBukas #AngatBuhayLahat #KayLeniTayo  designed by yours truly pink ver",1,leni
353,Grabeee!! I have so much hope in me today. I know this “hope” that #LeniKiko give us will lead to the betterment of our lives and of our country. NAKAKAPROUD! #PampangaIsPink #AngatBuhayLahat @lenirobredo @kikopangilinan,1,leni
417,Leni is unstoppable. It is now the people’s movement. Despite the surveys and the non support of government officials. Good will win against evil.#AngatBuhayLahat,1,leni
912,Leni pls do realize that your campaign team made you a like a puppet! Kelan ang showing teh!? #BBMSARA2022,0,leni
31,more about vp leni !  #KulayRosasAngBukas #LabanLeni2022  #LetLeniLead  #AbanteBabae,1,leni
667,@trainer_vt @unlawyer And what is this? Two faces of hypocrite leni robredo??..,0,leni
90,Some people probably still can’t grasp the idea that a female politician has charisma #AbanteBabae,1,leni
179,"She is the sitting Vice President with a FINE RECORD OF PUBLIC SERVICE and NO TAINT OF CORRUPTION. On paper, Leni Robredo should be a dream candidate.""""  To our fellow Filos, vote wisely and Ingaaat.",1,leni
909,@bongbongmarcos Mga Leni at pinklawan gusto ng debate! Manigas kayo. Leni is a loser and all who vote for her are actually voting for JOMA and the communist!,0,leni
691,"@joshdavid____ i dont think leni will win though, just look at the views here, people are more interested to  bongbong marcos and pacquiao's interview. stop hallucinating",0,leni
202,Last night at after the BGC Walk for Leni.   #IpanloNa10ToParaSaLahat  #LeniLiwanagSaDilim  #LeniKikoAllTheWay  #AngatBuhayLahat,1,leni
742,Seeing a lot of comments nga nag switch from Isko to VP Leni    #10RobredoForPresident  #AngatBuhayLahat,0,leni
132,And VP Leni is next!!! #AbanteBabae #LeniMatapang,1,leni
348,"Vote for Leni and Kiko and please always include Teddy Baguilat in your list of Senators. Proud Ifugao here  #4 BAGUILAT, TEDDY #KapaTED #KatutuboSaSenado #AngatBuhayLahat #LeniKiko2022  #KpopStansForLeni  @TeddyBaguilatJr",1,leni
825,Philippines will never be controlled by a puppet ever again!!! 🇵🇭 #NoToLeniRobredo #NoToLeniKiko2022 #LeniLutang #LeniBasura #LeniBulok #Halalan2022,0,leni
693,i don't have anything against bongbong marcos bcoz he is different from his father and he is even good when he governed ilocos before.but my vote will go to isko moreno because of his good leadership skills that i experienced in manila.i haven't seen any leadership proven by leni,0,leni
4,the last man standing is a woman #abantebabae,1,leni
170,"I used to pray for honest, clean and credible elections. Now, I pray that #LeniKiko2022 win. If the #Halalan2022 #Eleksyon2022 will be clean, honest and credible, there's no way #LeniKikoTeam2022 will lose. Sa gobyernong tapat, #AngatBuhayLahat #LetLeniKikoLead2022",1,leni
26,wanna cry. you're so precious Justice Leonen #AbanteBabae,1,leni
81,"I'm just really happy that I had convinced my parents to vote for Pres. Leni.   For Sen. Kiko, don't worry I'll make them change their minds too. #KulayRosasAngBukas #AngatBuhayLahat  #LeniKiko2022",1,leni
711,also  had  the  scarf  tied  to  hang  over  her  waist  in  the  same  leni robredo  fabric   she  is  just  so  extra ! ,0,leni
63,"@inquirerdotnet @DFernandezINQ Yes and more people will realize that VP Leni Robredo is the best man for the job. We, the Filipino voters believe and trust her. She walk the talk and definitely mas may “balls” sa inyo! #AngatBuhayLahat #LeniKikoAllTheWay",1,leni
695,"In fairness, Leni Robredo is an embodiment of everything negative about Pinoys - pakitang tao first in a calamity without a strategy, lusob-agad, PR-PR!  Actually, no plan, impulsive!  Pinoys on the street, instead of helping and fixing things, hintay-ayuda!",0,leni
895,I have the nerve to say the Liberal Party of the Philippines destroyed the country dignity!  #FreeSpeech  #Halalan2022  #NoToLeniKiko2022 #NoToRobredoPangilinan2022 #BBMthe17thPresidentOfThePhilippines,0,leni
925,@Jimparedes Wag hangal Jim. Leni will never be a President. She's not Fit to be one. Magiging puppet lng sya as she is now. Good luck with PINKLAWAN narratives,0,leni
111,"A good friend sent me this out of nowhere, and it means a lot to me. Didn't know he's supporting VP Leni as well. Tuloy lang! +9% tayo sa recent survey 33 days to go! #LeniKikoAllTheWay #AngatBuhayLahat #IpanaloNa10To",1,leni
160,Law Students for Leni-Kiko!  #IpanaloNa10To #IpanaloNa10ParaSaLahat #LeniKiko2022 #LeniKikoAllTheWay #LeniForPresident2022 #Kakampink #AngatBuhayLahat,1,leni
999,Bongbong Marcos would have been a much better President than Leni Robredo. President Duterte's job would have been less exhausting.,0,leni
871,@News5PH This time #BBMSaraUNITEAM because we don't want corrupt pinklawans in the government.,0,leni
679,@duren We live in time where INTELLIGENT people like BBM are being SILENCED... So that STUPID people like Leni Robredo won't get OFFENDED!   #BBMSARA2022,0,leni
238,"We have the chance to vote for someone who will do right by the Filipinos, instead of voting for the lesser evil.  #LeniKiko2022  #LeniKikoAllTheWay2022  #AngatBuhayLahat  #IpanloNa10ToParaSaLahat",1,leni
815,@edupunay It doesn't matter because our decision is final....we won't vote any of the kakampink bets.  #BBMSARA2022  #UNITEAM  #NoToLeniKiko2022  #NoToCPPNPANDF #NoToKABAGPartyLists,0,leni
641,The Empress New Clothes and we all know what's the story behind it.  Nagpapauto n s sarili c VP Leni.  #hakouden #Eleksyon2022 #Halalan2022 #LeniIsNotMyPresident,0,leni
154,Yengsters for Lenikiko  https://t.co/P2ewV5cyis  #LeniKikoAllTheWay  #LenSlide  #AngatBuhayLahat  #SaGobyernongTapatAngatBuhayLahat  #SiKikoAngManokKo,1,leni
52,"I supported the right queens. MISS INTERNATIONAL 2016, Kylie Verzosa MISS UNIVERSE 2015, Pia Wurtzbach MISS UNIVERSE 2018, Catriona Gray  #AbanteBabae #LeniKiko2022 #QueensForLeni",1,leni
847,This is getting to be old. If she thinks she's going to win the Presidency with this kind of imagery she's dead wrong. It only serves to amplify her hypocrisy and that of the Yellowidiots.,0,leni
23,"I don’t agree with the church on most things, but this time, I really hope people believe in their faith more than fake news. I hope they are more loyal to their religion than they are to a political candidate. #LeniKiko2022 Push! #BBMSaraUNITEAM #KulayRosaAngBukas #AbanteBabae",1,leni
824,Leni without BBM is nothing! Her few followers can't campaign without throwing mud first at BBM. That's how worthless she is without a Bongbong!  #LeniLutang  #LeniLugaw  #AngPaitMoLenLen  #BBMSARA2022  #BBMIsMyPresident2022  #UNiTeamBBMSARA  #StrongerUNITEAM,0,leni
215,"Today, we wear pink...  #LeniKikoAllTheWay #GobyernongTapat #AngatBuhayLahat  #IpanaloNa10I7o",1,leni
838,I suggest we leave #LeniRobredo alone and ignore her. Hindi na kailangan ng bashers and haters.   Her own actions make her look stupid and foolish. She’s doing all the damage to herself… Abang na lang tayo ng next na pagtatawanan. #BBMSARA2022 #BBMIsMyPresident2022 #BBM,0,leni
155,im telling you guys. leni and kiko are worth your votes. please please give them a chance. their track record can speak for themselves. attaching them below for your reference. you can ask me questions if you need to. #AngatBuhayLahat,1,leni
785,I am an Atenean but I have never supported Leni and her party  #BBMIsMyPresident2022 #BBMSigawNgBayan  #YellowFree2022,0,leni
6,"i want to be a decent, transparent, and accountable government! My name is Jana Althea Legreso and Leni Robredo is my president!  #LabanLeni2022  #LetLeniLead  #AbanteBabae",1,leni
77,#AbanteBabae Force and dignity that many of men counterparts don't have.,1,leni
657,#KayLeniPanaloTayo sa disgrasya at kawawa ang bansang Pilipinas! President Duterte's advice to all Filipinos is not to trust Leni Robredo because someone like her will make our countrymen suffer. We support Bongbong Marcos for real change. #ProtectBBM ,0,leni
902,"Although far-fetched, there is nothing more horrifying than Leni Robredo winning the 2022 elections! Kaya mga ka BBMSARA, despite what the surveys say, let’s remain vigilant and continue to support and campaign for #uniteamph2022   #NoToLeniKiko2022",0,leni
424,“What brings us together as a nation is far more powerful than what pulls us apart.”  -Leni Robredo  #PasigLaban #LeniKiko2022 #AngatBuhayLahat,1,leni
810,It's not be cause of your sexual orientation. Stupidity has no bounds regardless if you have a penis or a vagina. cc @lenirobredo. #Halalan2022 #NoToLeniKiko2022 #NoToRobredoPangilinan2022 #BBMSARA2022 #BBMIsMyPresident2022.,0,leni
878,"@amfheads BBM will be vindicated come May elections. Your narratives about magnanakaw &amp; sinungaling are all UNTRUE! Leni stole BBM’s vote in 2016 and she is the one who keeps on lying. Captured na sa video, deny pa sya. The NERVE! #BBMIsMyPresident2022",0,leni
731,@CMagcale09 @UrineBlonde1000 @TheCelton @bongbongmarcos How could you say that bongbong marcos lied about his education when there are real records of his studies and was acknowledged by Wharton and Oxford? Leni Robredo distributing donations doesnt mean shes qualified to be president. anyone can do that mygosh the bar is so low,0,leni
32,"What si wrong with filipinos, and why are they choosing a corrupt man over a qualified woman to lead this country?  #LeniForPresident2022 #letlenilead #lenikiko2022 #abantebabae",1,leni
175,I was about to order pandesal for my weekly supply when this came in. Perfect timing!   Just as it’s perfect time for VP Leni to be the next President   Thank you po sa nagbigay   #LetLeniLead   #AngatBuhayLahat,1,leni
887,She turns people against their leader by manipulating them. Why should we vote for her? #NoToLeniKiko2022  #Eleksyon2022 ,0,leni
162,I'm Digital Artist and i am for Leni Kiko!  #KulayPinkAngtommorrow #AngatBuhayLahat,1,leni
831,Here’s one reason why people won’t vote for Leni Robredo: 1. Kris Aquino  #NoToLeniKiko2022,0,leni
16,we need good governance for the sake of our children’s future  #LetLeniKikoLead  #AbanteBabae  #Ipana10NatinParaSaLahat,1,leni
101,"I don't like women to be a leader,but i changed my mind set now! Women should be empower when she has an ability to lead the country and i believed in her advocacies...GO LENI for President...",1,leni
149,Thanks again to the talented @ImNotJackAnuvo for this amazing art.  #LeniKiko2022  #TropangAngat #AngatBuhayLahat,1,leni
830,"That is not a reason for voting for Bongbong, but enough to tell me that attacking BBM’s wife and children is not a good turn for a campaign whose purpose is to elect as president a female vice president who (and her daughters) have been misogynistically attacked in last 6 years.",0,leni
51,2022 IS THE YEAR OF FEMALES AND WE ARE ALL HERE FOR IT. #AbanteBabae,1,leni
180,"UP did the 'impossible': beat ruling Ateneo. In a few days, Leni will do the same. Leni will be our president. #IpanloNa10To #LeniRobredo2022 #AngatBuhayLahat #UPFight #UPMBT",1,leni
166,Leni Robredo Presidential Address era   #IbotoNa10Pilipinas  #AngatBuhayLahat,1,leni
228,"So true! The fact that so many are undeserving of her good governance and of her great heart, she's still doing the best job anyone has seen in decades!   #AngatBuhayLahat  #LeniKiko2022  #LiwanagSaDilim  #NoToMarcosDuterte202",1,leni
836,"im all up for leni robredo losing. at least we had hope during the campaign period. besides, i'm not fighting for her, i was fighting for the country, the minorities.  i just hope, that i falsely accused 88m. unta sayop ko. unta jud. i hope he cud handle ph so well.",0,leni
751,"However hard her camp tries, Leni Robredo will not sit as President...How can she beat an opponent who gets from 60%-70% of the total votes and who has a wide margin of 45%-55% from her as the closest opponent? She can only try but she will not win.. #BBMIsMyPresident2022",0,leni
927,"@Akoganda12 @cnnphilippines @aikarobredo @lenirobredo This is what we (critics/bashers) will always bash leni robredo. Nothing to explain, just read PINKLAWAN comments. So, are we going to give leni robredo a chance? NO WAY!",0,leni
781,Here you can see that a leftist proves that it is bad to support the likes of Cory. So it is also wrong to support Leni Robredo who idolizes Corazon Aquino. The likes of Leni Robredo should not be trusted because they represent the images of Dilawan.,0,leni
64,If Leni was a man she won't be getting any of your bullshit. Misogyny still visibly exists today and we are far from getting rid of it !!!   #AbanteBabae #LeniForPresident2022   #TheBestManForTheJobIsAWoman,1,leni
112,"All for Leni Robredo. Dahil mahal ka namin, President Leni Robredo! Because this leader truly inspires. She is everything most candidates are not.   #PalawanIsPink #LetLeniLead #LeniKikoAllTheWay  #LeniKiko2022 #AngatBuhayLahat",1,leni
32,"Yesterday’s House to House campaign for LENI-KIKO around Santa Mesa, Manila. Fulfilling day indeed.  #LeniKikoAllTheWay2022  #TaoSaTaoParaKayLeniKiko  #AngatBuhayLahat  #KulayRosasAngBukas",1,leni
211,"VP @lenirobredo ‘s candidacy against all odds from the very humble beginning has made us feel that this is also our fight - our fight for the truth, for justice, for equality, and for a better Philippines. #AngatBuhayLahat #IpanaloNa10To #LeniLiwanagSaDilim #LeniKiko2022",1,leni
55,A vote for #LeniKiko is a vote for the Philippines. #LeniKikoAllTheWay #10RobredoForPresident #7KikoPangilinanVicePresident #AbanteBabae #AngatBuhayLahat,1,leni
712,"2021-12-23T03:40:12+00:00,1473860967125876738,""The companion piece is up!   “The tempests in the last few weeks that have roiled both the Robredo movement and the Robredo campaign may be understood as a continuing argument over narrative.” How can movement and campaign work together, to go forward? ",0,leni
806,"Go dig your head on a hole for a bit ma'am @lenirobredo, you won't like to see this bit. #Halalan2022 #LeniDuwag #LeniLugaw #LeniLutang #NoToLeniKiko2022 #NoToRobredoPangilinan2022 #BBMSARA2022 #BBMIsMyPresident2022 #GoBBM",0,leni
991,"@deandreazul @tim_cook Yuck,they will only used it in her campaign,don mt be fooled by the devil leni robredo",0,leni
818,Starting to love Red. Bye Pink.  #BBMSARA2022 #NoToLeniKiko2022 #BBMSaBalota,0,leni
927,"Iyak @lenirobredo iyak pinklawans, your lies, fake news and dramas are over #BBMSARAH2022 #BBMIsMyPresident2022",0,leni
220,"Okay, opened my fb today and my fb friends that are for isko/ping are now for leni. Na shock ako kasi puro program na ni leni sineshare nila. #IpanloNa10To #AngatBuhayLahat #LeniKikoAllTheWay",1,leni
186,"If u trust VP Leni for PRESIDENT, then trust her too for choosing KIKO PANGILINAN as her VICE PRESIDENT. And if trully in ur heart, gusto mo ng pagbabago, go for the #GobyernongTapat #AngatBuhayLahat team #LeniKikoAllTheWay #TROPA",1,leni
965,"@MiraRitz @bhoyet77 @MashaMasha2022 yeah, exactly! even the past has been fabricated by these selfish pinklawan to hide the truth from us. because of what they've done, pinoy sa pinoy na ang nag aaway. wala nang pagkakaisa.",0,leni
690,The canonization of Leni Robredo into sainthood by the cult of the decent is the comic relief I did not know I needed.  Does she emit light and rainbows when you see her? Is her saintly aura calming? Her halo overwhelming? The yellow/pink  puffery  is hysterical.,0,leni
893,@datumx11 Hahahhahahahaha... I do not think that pinklawan or dilawan will be in power after BBMs reign as president in the next 6 years... Sobrang sirang sira na ang mga galamay ng mga dilaw,0,leni
99,"This is leadership. She inspires us to be better! She gives us hope!  Tara, #IpanaloNa10To!  #AbanteBabae #TheFilipinoVotes #KulayRosasAngBukas  #BacolodIsPink",1,leni
13,they're looking down at leni because she's a woman as if they don't have wives or sisters,1,leni
230,"If Leni loses, she’ll move on. She can still fulfill her passion to serve, maybe at a smaller scale. Her daughters will still be achievers. They can live peacefully, away from all the misplaced hate they are getting now. So I will be happy for her, but sad for the country",1,leni
814,Time to reclaim the beloved Philippines from the hands of the Oligarchs.  Let's vote #BBMSARA2022 #BBMSaraUNITEAM.  Let's put to garbage the puppet politicians #NoToLeniKiko2022,0,leni
106,"This photo is a powerful reminder of what it looks like for women to take the lead.  Tonight, Pia Hontiveros and Pinky Webb were stellar in the way they didn’t pull any punches on ANY candidate.  And Leni Robredo proved why she deserves to be the 17th President of the Philippines",1,leni
53,The last man standing is a woman #unbotheredqueen #AbanteBabae,1,leni
