text,label
"3/ so why did this happen? easy- #trumpisanidiot and #trumpisacompletefailure . this should be a lesson to #america . @USER can't be trusted to actually lead, let alone be a ""wartime president"". 

he can't be trusted with our country, so #votebluetosaveamerica !",Favor
"not gonna lie: i dig me some sen. warren.

a woman with words, all the plans, and a mouth?!!!

her, please. 

#dnc2020",None
@USER says the two folks who called each other out as unfit to be president.  #joebidenkamalaharris2020 #joebiden,None
@USER @USER democrats just want defund the police and to leave the cities under control of vandals and criminals. #blm #trump #trump2020 #maga #kag2020 #fourmoreyears #maga2020,Against
"@USER @USER aren't most if not all political commentators biased?

#presidentialdebate2020 #debate #debates2020
#debatetuesday #byerudy chris wallace #walkaway #demexit #blexit #kag #maga2020",None
mementos of my years of campaigning for the democrats. regret every minute spent. #walkaway #bidenriots #trump2020 HTTP,Against
"@USER @USER @USER i think realistically you’re right. and it should be on the national or state down ballots, it’ll indeed increase voter turnout, young or older voters. #2020elections",None
"biden acceptance speech at dnc: 24.6 million viewers

trump acceptance speech at rnc: 21.6 million viewers.

to trump, ""ratings"" are everything. he lost.
he will lose again in november when we the people vote him out.

#votebluetosaveamerica HTTP",Favor
🙌🎉 biden picks california senator kamala harris as his running mate | #votethemout #voteblue #saveamerica #traitortrump #treasonoustrump #putinspuppet #trumputin  HTTP,Favor
if one of those police officers shot by the antifa/blm thugs dies... the thug should be given the death penalty and broadcast the execution on tv so these antifa/blm thugs learn not to fk with the police. #fuckblm #fuckantifa #bluelivesmatter #trump2020,Against
"patriots, help! i only need 99,999,740 followers to reach 100 million and get that ugly ass ruby plaque! #trump2020 #trumptrain #patriots #murica #usa HTTP",Against
"@USER that’s what you will get if you vote democrat, god will be removed from everything, you will be arrested for not wearing a mask and there will be no police it will be chaos everywhere!! mr president you have to win or we are in big trouble! #trump2020 
#trump2020landslide",Against
"the #conservative government is robbing british taxpayers blind. their reward 

45% approval rating.

wtf #torycorruption",None
@USER f—k off mccarthy! #bidenharris2020landslide #bidenharris2020 #kamalaharrisvp #trumppressconference #gopcorruptionovercountry #gop #buildbackbetter,Favor
"i'm latino &amp; i support president trump &amp; will again vote for him on november 3rd, 2020! #trump2020 #rncconvention2020",Against
"handed out signs physically-distanced style at seven lakes hs tonight! are y’all fired up and ready to go?! we are! 👊🏽💙

@USER @USER @USER @USER @USER @USER @USER @USER #texas #txlege #vote #voteblue #voteblue2020 HTTP",None
@USER @USER this is happening #intrumpsamerica #votebluetosaveamerica,Favor
"@USER @USER after that performance, trump really can't afford to be in another debate. by allowing trump to continually interject, biden successfully showed trump can't speak coherently, follow a train of thought and lies incessantly. well done joe biden, you're a champion!!!",Favor
".@USER own organizers have threatened violence and shot a baseball field full of republicans, but president trump is the problem? #demdebate",Against
@USER issa like they lie. the best part is the us citizens have had 3 months to see them refuse to acknowledge it. they think most people are dumb. #freedom #gottavotetrump #trump2020,Against
@USER not at all surprised biden still uses wired headphones,Against
13 of #biden's former rivals to appear together at democratic convention HTTP,Favor
“there are a number of women who are qualified to be president tomorrow.” joe biden has committed to picking a woman to be his vp. and we’re guessing the woman he ends up choosing is on our veep slate...  #democraticdebate HTTP,Favor
"@USER you are a tool in the truest sense.

#trump2020 #kag",Against
@USER @USER @USER @USER will biden ask for a break if meeting with foreign leaders?,Against
"actress and comedian #julialouisdreyfus  moderated the final night, firing off a string of one-liners and lightening the earnest tone of the #democraticconvention  to nominate #joebiden  for the white house.
HTTP",Favor
great speech! i am pumped! #voteblue2020,Favor
@USER is melania wearing a russian uniform? is she about to announce her true love is comrade putin? is she about to #dumptrump?,None
@USER @USER nope that’s their strategy to ruin our country! #trump2020,Against
"@USER this is a fake, doctored by the right wing!! you are being duped by your own party, just look at it closely for the words to match up with her speaking!! #votebluetosaveamerica @USER #america",Favor
"@USER you couldn't even get through a brief opening speech without lying and being a giant downer.

#trumpislosing 
#trumpthreatensamerica 
#dumptrump 
#votebluetosaveamerica 
#bidenharrislandslide2020",Favor
@USER you gotta love hypocrites!!!! #trump2020 #maga2020 #democratsaredestroyingamerica #byerosie HTTP,Against
@USER @USER #trump2020! we have to get these fortniters kids on the right way of america!,Against
"finally, @USER  is pointing out all of the differences between him and biden. #democraticdebate #demdebate",None
"no f'n way!
HTTP
#covid19 
#coronavirus 
#votebidenharristosaveamerica 
#votetrumpout 
#votebluetosaveamerica",Favor
"@USER @USER @USER @USER @USER @USER wrong. trump stood up there, just like in the past, &amp; claimed ignorance in knowing who any of t/various racist groups, like the proud boys (i could care less that some faction has a latino leader, so stfu), are...t/dog whistle of, 'stand by' was as clear as day...#trumpisaracist",Favor
"my #maga friend jeff (@USER )has a new yt channel! 

political rants w/jeff🇺🇸

“this #cancelculture the left has created claims everything is now racist. the only hate is coming from the left!”

ain’t that the truth! 

click on link &amp; subcribe👇🏾 
HTTP",None
ok how many bs #trump twitter #bash (created via gang) can we see 30 min after the speech. go now #leftists #leftisbest #left #democrats #democrat #democraticresistancetaskforce #democraticdebate #femanist #idiots #atypical #emotionless #agenda driven bs lol HTTP,None
this reminds me so hard why i loved biden as vp.  #demconvention,Favor
"#williebrown wrote, “harris is a tested and proven campaigner who will work her backside off to get #biden elected.""
he argued that while being included on a presidential ticket “is obviously a huge honor … the glory would be short-lived.”
#kamalasalbatross #dnc",None
"vice president joe biden plans to roll through portage county on wednesday as part of his presidential campaign.

 HTTP",None
"@USER i think it was a wash. trump was not allowed to finish answering questions or respond to biden's falsehoods while biden was allowed to prate on with falsehoods, lies, deflection and avoidance. wallace blew it. #presidentialdebate #debate2020 #debate #trump2020  #maga",Against
"almost election time!  americans overseas can be a deciding voice in taking back the #senate and white house in #2020election #votingissexy 
you gotta register to vote first!  find out how HTTP",None
@USER this world is going to sh***t real quick.. #blmterrorists #trump2020 homie,Against
@USER god bless them! #democrats #democrat you have american blood 🩸 on your hands !,None
@USER stop it @USER    we all know what your trying to do or say!   #trump2020  everyone i talk to in chicago is voting for trump.  paint this city red!,Against
"and when he ups the energy, biden just sounds angry, not an inspiring angry. #demdebate",Against
@USER love you mr. president! keep doing the great work that you are doing! #trump2020,Against
#stop with the #kamelaharris #aintit #joebiden #joe #joebiden2020 #biden2020 #biden #kamelaharris @ hollywood beach HTTP,None
think about it tho at this time do you guys think america is ready to have a women president???? i think vice president im not sure president tho #debate,None
"@USER i see alot of accused accused accused and not heres some facts facts facts....

#trump2020",Against
"tonight @USER refused to denounce white supremacy. if i were @USER i would refuse another #debate2020 because at this point if you choose to vote trump, that’s on you.",None
#breaking joe biden gets required delegates to become #democratic candidate for president - abc news via @USER - HTTP,None
"@USER if you haven’t decided who your voting for on nov.3rd then you ain’t living in #america
#magaforallbutdemocrats
#maga",Against
"@USER @USER this is sickening behavior. where are her parents, aunts, uncles, pastors, teachers, friends? is there no one in her life to say, this is wrong. her behavior reflects poorly on all of them. it’s shameful. until the community rises up and say enough, this will continue. #trump2020",None
"white silence is violence, potatoes are tomatoes, and other stuff i learned at college for $250k

#trump2020 #sleepyjoe 

HTTP",Against
@USER @USER @USER @USER wow stupid is on the miss and think they have outsmarted someone. 🤣😂🤣😂 “i rest my case” 🤣😂🤣😂 🖕🏽🖕🏾🖕🏽 all #maga #traitorsofamerica #traitorssupporttraitortrump,None
"we need immediate results.
but biden thinks we should allow businesses to sit around figuring out what’s the most profitable way for them to produce and distribute tests and vaccines. is that the best way to take care of people?
no.
#democraticdebate
#demdebate
#coronapocolypse",Against
not watching #rnc2020,None
@USER should be commander in chief  #demdebate HTTP,None
"@USER taken us to the edge of bankruptcy - physically, emotionally, mentally, morally, ethically, monetarily, nationally, patriotically......

i shudder to think of what might be the final push that sends over the edge. 

#votebluetosaveamerica #votetrumpout",Favor
"@USER silence will be no more come 
november 3, 2020, the outcome will speak volumes #silentmajorityrising #trump2020  wisdom over fear 💪🏼",Against
"2023 social security under trump will end.....
#votebluetosaveamerica",Favor
"biden put on a good show of being ""presidential"" in his response to #covidー19, but only bernie has a real plan to address the deep systemic crisis the outbreak exposed.

HTTP
  
#demdebate",Favor
"@USER @USER biden's ""...living will."" no truer words. 😂 well written statement. #kag #americafirst #trump2020 @USER @USER @USER",Against
tv in my house flipping between rnc and wwe and i can barely notice the difference #rnc2020,None
live: first trump-biden presidential debate moderated by fox news' chris... HTTP,None
"important information for us voters. how to vote in the #2020election. #votefordemocracy #getoutthevote #vote #howtovote #registertovote now. #bidenharris2020 

HTTP",Favor
"vote early. return in person.
#votebluetosaveamerica HTTP",Favor
@USER joe biden merely quoted the trump-appointee fbi director.  you shouldn’t forget that trump told a white supremacist group to stand by on national television.,Favor
"@USER have the debates on a stage, on top of a ramp, and make sure they each drink a glass of water first. person man woman vote #biden2020",Favor
yeah trumps going to win because biden sucks. he didnt even answer the covid question he just attacked trump. #debates2020,Against
@USER @USER @USER @USER truth is you can’t quote a well known source because @USER tells you not to look at it! #votebluetosaveamerica,None
"@USER he's still your president 
#trump2020",Against
"2020 democrat debate biden v. sanders

the best the democrats have to offer
#democraticdebate #demdebate2020 

HTTP",None
"@USER trump pulls off his face, to reveal that he has actually been joe biden this whole time. other joe biden cries out for his wife, but she is in joe biden's arms.",None
"@USER biden was so brilliant, trump conceded on live tv",Favor
"@USER @USER do you think they’ll try to bring obama back? i know, it’s unconstitutional-but that hasn’t stopped them!  #trump2020 release the light!!!",None
"donald trump is a fucking demon and the antichrist.

#votetrumpout2020 #votebluetoendthisnightmare #votebluetosaveamerica #votebluenomatterwho #votebiden2020 #votebiden #onetermtrump #nevertrump #fdt #savethepostoffice #savedemocracy #savediversity #saveamerica #savethecountry",Favor
ya’ll! 🤣💀 #nancyblowout .@USER i know you want to rt this but that’s usually what gets u in trouble 😉 #trump2020 HTTP,Against
"the radical progressives love old, white, shriveled up liberal hack swamp goats that they can manipulate. #draintheoldwhiteliberalswamp 
#pelosimustgo #markey #draintheswamp
#wednesdaywisdom",None
"@USER @USER 😡💥#democrat
😡💥#socialists
😡💥#marxists
😡#governors
and
😡#mayors
#are💥#responsible

😡#democrat
#states 😡#cities
have💥been
in
😡💥#mobster💥#mode

😡💥#murderers

🔥😡#arsonists

😡#rapists

😡#beatings
💥#elderly

and
😡💥#complete
😡💥#strangers

😡💥#incomprehensible!",None
"well, hell, biden nailed it. really moving speech. #voteblue",Favor
"@USER where is your mask, sheep? you actually believe that pres trump is trying to sabotage the postal service? every hoax that you and your partisan party has been completely destroyed. grasping at straws. thank god that the rest of the country is smarter than you jennifer. #trump2020",Against
"@USER just said “in kobe’s memory, let me answer this question.”

pander much? 🤮🤢

#democraticdebate #demdebate",None
"much better to spend our time on creativity &amp; vote in october (make sure it gets there on time) #amwriting #writingcommunity #voteblue2020 

opinion | don’t want to watch the rnc? you’re in good company. HTTP",Favor
@USER basically nullified the whole #joebiden press conference!!! #fridayfeeling,Against
"how old were you when you realized that “dammit i’m mad” spelled backwards is “dammit i’m mad”?

#biden2020 

#votebluetosaveamerica HTTP",Favor
"@USER division weakens up
we need to be united
we won't survive another 4 years of trump

#americaortrump 
#votebluetosaveamerica HTTP",Favor
here come the platitudes and word salads #demdebate #cheatpete #ratpete,None
@USER @USER @USER lol the world is literally going to watch joe biden shit himself on stage tonight. his brain can’t even handle a fucking staged interview ???,Against
@USER high probability. at the very least joe biden will make a nonsensical old timey challenge to physical contests of strength,None
"i missed ann dorn’s speech earlier, so i searched it on youtube and now i cannot stop crying. #anndorn #ripdaviddorn #dorn #trump #maga #maga2020 #trump2020",Against
"saw this somewhere and i'm borrowing it:  ""i doubt biden can generate the imaginary excitement i’m not actually producing.""  #demdebate2020 #democraticdebate",None
"former california senator #kamalaharris on wednesday said #unitedstates president #donaldtrump “turns our tragedies into political weapons” as she formally accepted her historic nomination as the #democraticparty’s vice presidential candidate.

#uselection2020 #uselections HTTP",None
@USER you are a traitor to the #gop and the constitution. stop the false division you are helping facilitate even within conservatives.,None
"@USER yeah it's wishful thinking.

but it's astounding repubs have allowed the very core of their party to be defiled like this.

you'd think some of them would speak out.
#votebluetosaveamerica HTTP",Favor
"@USER @USER yes
yes 
yes 
he is my president🇺🇸💝🇺🇸💝🇺🇸
#trump2020 
#iranianslovetrump
#iranianfortrump 
#makeamericagreatagain HTTP",Against
"sigh.
that debate did not help. the one in office is pure chaos. uggghh 
goodness 
2020 #voter stress is real. 

#democraticdebate #demdebate #demdebate2020",None
"trump likes to attack biden's family so people don't focus on the main question.
trump likes to interrupt, to waste time on important subjects.
trump supports the kkk and racist practices.
trump talks about his power and support more than the issues at hand.",Favor
"@USER waiting for bernie!
#voteblue",None
"@USER @USER the sc is there to protect and serve americans, not just conservatives. #timetogo #voteblue #votebluenomatterwho #votebluetoendthisnightmare",Favor
what an elizabeth warren presidency would look like  #elizabethwarren #donaldtrump #berniesanders #joebiden #2020elections #economicpopulist #democraticparty #resistingtrump #trumpism HTTP,None
"#voteblue2020     #getregisteredtoday

these gop senators are in deep trouble HTTP",Favor
"just read a few d/sleepy j supporting threads. what a bunch of ill informed, ignorant, hateful people. d's do not understand govt, $, or reality. #wwg1wga #truthseeker #trump2020",Against
"here is the moment when liz warren spoke about the michael bloomberg’s nda’s.

she’s taking no prisoners tonight. #demdebate
HTTP",None
@USER good for you!!  #control #trump2020,None
and backstage before the final debate biden clubbed trump to death. and we elected him anyway. and he pardoned himself. #demdebate HTTP,None
"@USER @USER @USER yes, it real easy based on the democrat platform of nonsense and move towards socialism at best, more likely communism. but i still don’t like the debate style last night from trump. he losses on demeanor and wins on policy. he should let biden talk - it actually helps trump.",Against
"clean water?  

michigan a dem run state

 #dnc2020 #biden #democraticconvention",None
"at the end of july, joe biden continues to lead in the presidential race as president trump continues to fall behind in voter surveys. #joebiden #presidenttrump #unitedstates #joe #biden #president #trump #surveys #survey #lead #fall #presidentialrace #endofjuly #attheend HTTP",None
"it's not the 1% bernie, it's the top 20% that are screwing over the rest of us. everyone on that stage is big money. #demdebate.",None
i’m voting for joe biden. please vote. your vote counts. #presidentialdebate #debate2020 #joebiden #biden2020,Favor
the “trump 2020” fireworks must be very triggering to the protesters outside 😂🇺🇸 #rnc2020,Against
@USER you have no idea what you’re talking about when it comes to politics!!! #trump2020,Against
"@USER if, only he would have fallen, that would have epic!#endthenightmare #biden2020 #bidenharris2020 #bluewave2020 #evicttrump #theresistance",Favor
isn't it amazing that joe biden hides out in his basement while msm does all his dirty work &amp; propaganda for him? they report everything negative on trump &amp; report absolutely nothing controversial pertaining to biden &amp; cover up for him. msm is a big threat for election meddling!,Against
"@USER curry breath -not- #racist...

everybody #block &amp; #report @USER #trollhunters  

@USER 
#anonymous former us military on the #trumptrain #trumptrain2020
#nojusticenopeace",Against
good to see @USER moderators @USER &amp; @USER on @USER' democratic national convention coverage tonight as we await @USER to accept his nomination for president of the united states. @USER @USER #dnc #2020americadecides🇺🇲 @USER @USER HTTP,None
congratulations to chris for winning the calliopean club parliamentary debate! #debate HTTP,None
"drink every time @USER says “number 1, number 2!...” #demdebate",None
@USER #antifa anarchists worldwide #blm hijacked by #marxists #ccp #democratruncities democrats refusing to denounce this criminal activity the #democrat party is a criminal party supports our enemies at home and abroad  #media propaganda arm of the radical dems,Against
"@USER @USER @USER @USER me too! they think they’re sly moving farther to the left but they don’t get that we’re moving to @USER &amp; @USER if @USER isn’t wise they will be just like #cnn &amp; #msnbc i know many viewers done with #foxnews but don’t tweet, just turn the channel. #maga HTTP",None
"@USER call to action to ban all liberals who would speak against you! #fakenews at it's finest. these videos should be banned from the entire internet.
#maga #maga2020
HTTP",Against
@USER i mean yes and no. it’s definitely a privilege that someone being outwardly racist isnt a deal breaker for u because it doesn’t necessarily affect u. i don’t think anyone is truly here for biden but your statement is why i don’t trip when people say they aren’t voting at all,None
"@USER in our home, we call him the #idiotinchief, although he is not really a chief or a #leader. 

#vote @USER out on #november3rd by supporting @USER for #president! it is time for change in the #unitedstates.

#votethegopout #votebluetosaveamerica #votebiden",Favor
"breaking news:

biden was obama's vp

#demdebate
#democraticdebate",None
“we have two americas. the one that donald trump lives in and the one my dad died in.” -kristen urquiza #demconvention #wethepeople,None
"@USER she disowns corpus christi, texas as her hometown to gain popularity in the begin of her career and lists instead, san antonio, texas as being where she grew up!! nope! try again eva. you have sold out again! #trump2020",Against
"@USER @USER @USER @USER @USER stay true vote blue.
until trump is through.
it’s what we have to do.
we’re going to start a new.
the dangers all along
trump knew.",Favor
"@USER @USER as long as the republicans are pulling all the stops out on voter suppression i don't care what the polls are saying.
#voteblue2020 needs to be #toobigtorig",Favor
"republicans-trump fooled you in 2016. that's on him. but in 2020, it's on you! he's a disdaster. it's time to give trump and the other incompetents the boot. let's improve things. #bidenharris2020 #vote #trumpvirus #trump2020landslide #donaldtrump #gopconvention #americafirst HTTP",Favor
@USER omg this fool cant even speak let alone know wtf he talking bout .. 🙄🙄#trump2020,Against
@USER i really hope the president stays on course and lets biden just wander off into the woods or something,Against
@USER i believe you!! i can't wait!!! #biden2020,Favor
@USER @USER as @USER sits behind her keyboard in her mansion throwing stones. @USER would love to hear your thoughts #trump2020 🇺🇸🇺🇸🇺🇸,Against
elizabeth warren won the #demdebate 🗽,None
"not only is trump’s claim about ivanka and job creation totally absurd, it also illustrates how some of his lies grow more outlandish over time as he gradually embellishes them.
#trumpcrimefamilyforprison #trumpresignnow #lieafterlie #votebluetosaveamerica HTTP",None
amy klobuchar walking in the dem debate trying to impress everyone  like: #demdebates  #demdebate2020 #democraticdebate #romyandmichelle HTTP,None
@USER @USER unfortunately it's so. #dumptrump #votebluetosaveamerica #votebluetoendthisnightmare #votebluetostoprussiasgop,Favor
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER had enough? #votebluetosaveamerica,Favor
"@USER @USER joe i know you think the governor has nice hair. no you can’t touch it. or smell it. no she is not who we picked as your vp.  i know you like her.  you will like the one we picked for you, i promise. #demconvention",None
"@USER and trump/russia aren't?
how much was your cut?

or is it blackmail?

truth comes out eventually.

you know this right???

#trumpcrimefamily
#votebluenomatterwho
#votebluetosaveamerica
#gopgaslighting
#idiotbase",None
@USER @USER i don't know - it's all about the seriousness of the charge. i think biden would welcome the chance to show trump and his team for the fools they are and get this inspection out of the way.,Favor
@USER @USER didn't this guy find trump presidential months after trump was elected and when trump gave his state of the union? what happened to the professionalism?,None
"@USER i love this! love seeing the actual states as they cast their votes.
 and, yes, i'm, undoubtedly going to get a little emotional when delaware comes back to put #joebiden over the top.",Favor
"a very powerful performance by #billieeilish at the #dnc2020... gee #patriots not really sure how we can top that, or the satanic logo, or endless violence...

guess we might as well hang up our #maga2020 hats and call it a night

#sarcasm #trump2020landslide #trump #civilwar2 HTTP",Against
"@USER what? 🤦 ""there’s never been anything we’ve been able to accomplish when we've done it together"" 🤦 joe biden #dncconvention2020 #demconvention",None
"@USER no, he was a hero. 

trump disrespects the military constantly.",None
@USER might tell pedophile joe they since he separated “wonen@ and “black women” in his ridiculous speech the other night. #trump2020landslide #maga,Against
"""we're the only country in the world that's ever taken great crisis and turned it into great opportunity."" - joe biden #demdebate HTTP",None
@USER amazing! this needs to air on tv! maybe during the pga this weekend! #draintheswamp,None
biden’s gotta bring that daddy’s home energy,Favor
"bernie twisted the q into his stump speech vs biden is answering, sounding human and sounding like a thoughtful leader. coming from someone who has no idea who i prefer from the 2. #demdebate",None
@USER that’s my president!! way better than this awful poor excuse of a man. !! make america great again !! again!! #trump2020 HTTP,Against
"#trump2020 #maga
stay the fuck away from the riots. lefty terrorists will kill you, the media will justify and scapegoat you for 'escalating', and twitter will dance on your grave. 
practice self-defense but do not willingly go to these places.",Against
biden’s tie looks like something i’d wear to my scene kid 6th grade party,Against
@USER here comes the hate rd! thank you for your support of @USER! #trump2020,Against
@USER and this will happen to us if trump is re-elected.,None
"me running outside the day after #november3rd when we can put this experiment behind us. 

#votebluetosaveamerica HTTP",Favor
"if biden-harris doesn't put andrew yang on transition team and then cabinet (labor), they are wasting a major thinker. #transitionteam #biden2020 #andrewyang HTTP",Favor
"@USER @USER @USER you hit the bullseye.

""changing trump for biden is the same as shitting in your pants and changing your shirt""

revolution is what we need! we need to change the system.

@USER 

#notrump 
#nobiden 
#neverbiden 
#nevertrump",Against
"@USER as much as i wanna say what i wanna say about you, i won't. i'm not going to twitter jail for calling you out for exactly who and what you are. #votebluetosaveamerica #votebluetoendthisnightmare #bidenharris2020 #bidenharris2020landslide #bidenharris #kamala #biden",Favor
fake america again!!!!#joebiden #artist #illustration #sketchbook #draw #artwork #digitalart #sketching  #doodle #painting #instaart #fanart #pencil #drawings #anime #ink #pencildrawing #design #artoftheday #portrait #sketches #arte #illustrator HTTP,None
@USER so many people are blinded by their hatred for @USER because of the fake news and schemers they will never realize he might actual be the answer to our problems. just let the man work! #trump2020 #trumpunleashed HTTP,Against
"not one comment on @USER ‘s cognitive decline.
not one comment on biden threatening a voter last week.
how are these not even worth a mention? #democraticdebate",Against
"showing joe biden with kids is not a good look lmfao 🤣

#dnc2020",Against
"#demdebate 
""america go the youtube and watch videos"" bernie directs people.
#democraticdebate",None
just wondering if @USER is going to match #joebiden and pick a woman for his vp?  - i nominate @USER or @USER. make #kaynewest great again.,None
"@USER in contrast, i think president trump is much better.  the republican right must lead the united states in order for the united states to prevail.  there will be the return of traditional values.  trump will win.",Against
"the democrats and @USER believe in the power of the government.  

the #gop and @USER believe in the power of the american people.

#maga #gopconvention2020",Against
"@USER he pulled a stunt, but your still a c**t 😁 .. shes literally gonna give a whole new meaning to #orangeisthenewblack and i can't freeking wait 👏 #trump2020",Against
"@USER @USER @USER @USER they have enough info to convince republicans, they just don’t care

#votebluetosaveamerica 
#protectourdemocracy",Favor
"if you vote biden, you don’t care about freedom. #ownit #democrat #republican",Against
"@USER stop it.  you know darn well most of those people died because of #democrat governors &amp; nursing homes. and so many had other health issues, states padded the numbers for cash.
put a lid on it #creepyjoebiden you disgust me.",Against
@USER @USER president trump will go down in history as the best president ever! #kag thank you president trump!,Against
"wait nora, we have more time thanks to all the @USER ads. @USER  #demdebate #democraticdebate",None
@USER preach it sister! i am so tired of white liberals thinking they know what’s best for our black communities. the amount of hateful slurs used against me simply for supporting trump shows that they care about black votes not black lives. sick of them. #blacksfortrump #maga 🇺🇸💪🏿,Against
"@USER hey dems
would you attend a democratic ""unify to win""
#votebluenomatterwho
rally in d.c.

 #unifytowin  #votebluetosaveamerica",Favor
"@USER respect you but to call biden a decent human being is disingenuous. he lies as easily as trump: lied about not wanting to cut ss, existence of wmd, opposing iraq war. he will veto m4a despite a pandemic. he rolled back bankruptcy protections that created the student debt crisis.",Against
"india is the oldest democracy...that's part of my background': kamala harris says roots shaped her 

as #joebiden picks #kamalaharris as vice-presidential running mate

HTTP
#bidenharris #biden2020",Favor
@USER @USER @USER @USER @USER @USER @USER is this a mel brooks movie promo? say it with me slowly to understand how ridiculous sp...ace..ca....mo .. is that an oxymoron like this choice is amazingly awful to fight the dark light? wtf just keep making us laughing stock of world..#votebluetosaveamerica,Favor
"once again, the production on these segments are just awful. 

#demconvention",None
@USER @USER the worst thing joe biden might do is wear a hearing aid. the worst thing donald trump might do is beg our worst enemy to help him steal an election.,None
"@USER glad it's exposed, but with what's going on, you can bet it's only one of hundreds if not thousands. head of snake @USER granted #draintheswamp is full of snakes, but really, it's the fastest, safest way. stop messing with them and take them out.",None
"some r*tard fan of orange f*ggot sent me to HTTP

am i supposed to be happy that trump is appeasing to k*kes, n*ggers, and f*ggots while ignoring his white base? #maga my ass",None
#demdebate i can't believe black voters have embraced @USER. this guy is still living in the 20th century with msnbc's #chrismatthews.,None
"@USER what a joke! with the nation virtually evenly divided, every vote - real or fake or lost, counts more than ever.  #fightvoterfraud #voterfraud #trump2020 have real talks with people and bring them across the aisle. @USER",Against
"go bernie!

&gt; HTTP

#berniewonia #berniesanders2020 #berniesanders #bernie2020 #healthcareforall #climateactionnow #presidentberniesanders #womenforbernie #iacaucus #berniewon #demdebates #demdebate #petesbillionaires #democraticdebate HTTP",None
the republican party is racist and soulless. just ask this veteran gop strategist. HTTP,Favor
@USER @USER @USER @USER @USER same people who rail against @USER at a podium without a mask. hypocrites!! #trump2020,Against
"love is more powerful than hate, hope is more powerful than fear and light is more powerful than dark-joe biden. #demconvention",Favor
#rnc2020 mitch can you tell us how the democrats are telling us how to live what to drive whats your policies and you cut the 600$ for ppl and now ppl are getting evicted and hungry,None
"@USER @USER @USER @USER @USER #deplorables as @USER correctly told america

wakeup #voteredtosaveamerica2020&amp; #movehimout #trumpisbroke #trumpisnotabillionaire #trumptaxes #trumpfascist #trumpcoupplot #trumpracist #trumpresignnow #trumpcrimefamilyforprison~nothing #maga about trump=#voteblue2020",Favor
"kamala harris has become the first black woman and the first woman of asian descent to be appointed as the vice-president candidate.

read more: HTTP

#joebiden #uselections #blackwomen #whitehouse #opoyi",Favor
"anyone left wondering “what am i watching”😳🤔, when tuning into the #rnc2020? in spite of covid, i still felt like the #dnc2020 kept with tradition and it seemed like a convention with energy and hope for the future. there is no “energy” with the rnc. #bidenharris #election2020",Favor
@USER i'm still trying to decide whether i vote for joe biden or chris wallace.,None
@USER @USER @USER what is dumb? the fact that the fbi site shows zero results for #qanon as domestic terrorist?? and it false claim? proves #fakenews lurks again HTTP,None
just cause donald trump is awesome #trump2020 🇺🇸 HTTP,Against
@USER happy labor day to you and your family. thank you. 🇺🇸🇺🇸🇺🇸#happylaborday #laborday #trump2020 #fourmoreyears,Against
@USER @USER biden could nadler himself and the left will still gush with praise for him.,None
"@USER joe biden is a scared little baby.  what a #chicken

what happens when he needs to have a conversation w/ a world leader?  will he run an cry?

what a loser.  democrats are losers for picking him.

#biden2020 #biden2020tosaveamerica",Against
"@USER @USER people from new york were crying out for people in other states to listen. nobody wanted to listen to ny libs. 125,000 americsms are now dead. maybe now, us voters have enough proof that we were right about trump, his family, and the complicit @USER? #votebluetosaveamerica",Favor
@USER @USER so much childish nonsense. do you understand that it's mess like this that is waking people up to the idiocy that is the left? woke me up. #walkaway #trump2020,None
"@USER any shiney fluorescent things, please and thank you in advance... picturing these destructive assholes wearing thiscoolasfuckshit 🤣🥰🙏🏼 
#riplefteye  #alllivesmattter #fullmoon 
#2020vision #saveourchildren #saveyourselves #trump2020 
#godwins 🙏🏼 HTTP",Against
@USER maybe we should nominate her for president because the ones we have fall way short! #shegotitright #jayapal #dncplatform #joebiden,Favor
"@USER @USER #votebidenharris2020 

#enjoy the upbeat bluesy short  (1:36) pro-biden ditty - “kamala and joe” - that’s getting raves. #share. 

#followblueback

#voteblue

HTTP",Favor
team biden,Favor
@USER new account. please follow us if you support president trump 🙏🏻🇺🇸🇺🇸 #maga #trump2020,Against
@USER literally talking joe biden strategy. don’t get me wrong i’m sure fox is doing it for trump but my gosh. media bias makes me so mad. twitter doesn’t give me enough characters to rant about this kind of stuff.,None
"@USER rich rapists want to be sure they can still hide among the #dnc, so they are looking forward to receiving that confirmation. the dnc can’t wait to assure rapists that yes, not only are rapists welcome in the dnc, but rapists will always succeed have the utmost respect in the dnc.",Against
@USER they will do anything and everything to try and get rid of you.  we know the truth.  everyone knows the truth. #trump2020 #foxnewssucks,Against
"equity vs equality

let's stop talking about who gets what for free.

let's remove barriers.

#voteblue #blacklivesmatter #dotherightthing 
#justiceforall #educationforall #healthcareforall 
#opportunities #buildbackbetter HTTP",Favor
"@USER if trump wins in november, he'll continue to blame barack obama, hillary clinton, nancy pelosi, &amp; chuck schumer for all of the mistakes he &amp; the gop made in his first term.

it will get worse, not better.

#votebiden #votebluetosaveamerica",Favor
"kamala harris describes moment she got the call from biden 
#kamalaharrisvp
#bidenharris2020
#votebluetosaveamerica 🇺🇸🗳🗽🌊
HTTP",Favor
